Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2852,IT,39,54036,5,51.3,75.2,No
2853,Marketing,31,65384,3,47.6,47.7,No
2854,Operations,26,71011,7,45.9,62.8,Yes
2855,Operations,30,52977,7,42.8,72.0,Yes
2856,Finance,23,76087,7,47.0,54.0,No
2857,Marketing,55,69260,3,59.0,46.6,No
2858,HR,59,55212,5,44.3,77.4,No
2859,Operations,52,63048,6,34.8,37.4,Yes
2860,Finance,31,58665,5,53.8,57.3,No
2861,Marketing,33,55263,5,61.6,56.9,Yes
2862,Marketing,57,77957,4,49.6,50.1,Yes
2863,Marketing,42,61211,5,60.7,59.8,No
2864,Marketing,27,44908,5,46.1,62.0,No
2865,Marketing,24,42664,5,68.6,19.5,No
2866,Operations,31,43154,5,33.3,69.2,Yes
2867,Finance,26,60874,6,43.8,77.4,No
2868,Marketing,47,50901,6,49.8,87.0,Yes
2869,IT,42,58999,3,38.9,64.2,No
2870,IT,47,66236,11,54.5,32.7,No
2871,Finance,59,79344,2,49.4,77.6,Yes
2872,HR,47,51178,4,43.3,66.1,Yes
2873,HR,29,38097,5,48.4,76.3,Yes
2874,HR,26,76508,3,46.6,66.6,No
2875,IT,36,37514,4,50.2,73.3,No
2876,HR,37,37042,6,43.1,51.4,No
2877,Operations,22,76197,4,27.3,47.7,Yes
2878,Marketing,37,67794,8,51.9,63.1,Yes
2879,IT,58,60818,3,44.5,64.5,Yes
2880,Finance,24,54400,5,38.7,52.9,No
2881,Finance,52,52129,8,42.0,53.2,No
2882,Marketing,34,47190,5,43.4,52.6,No
2883,IT,37,51603,2,33.1,82.5,No
2884,HR,42,54431,4,37.9,50.6,Yes
2885,HR,23,38506,4,44.1,72.7,No
2886,Operations,48,45157,3,43.6,53.1,Yes
2887,Operations,59,29656,5,37.5,71.8,No
2888,HR,47,55935,8,34.7,85.5,Yes
2889,Finance,59,55937,7,38.2,81.7,No
2890,Finance,46,76342,3,47.4,60.6,No
2891,Operations,32,59506,8,39.8,69.1,No
2892,Marketing,29,48327,6,52.0,58.4,Yes
2893,HR,29,52595,5,54.3,79.1,Yes
2894,Operations,54,60841,3,59.0,63.9,No
2895,Operations,28,57731,6,50.0,85.4,No
2896,HR,59,61939,4,48.4,50.7,No
2897,HR,42,59524,6,56.0,53.0,Yes
2898,Finance,29,51968,5,35.3,74.5,Yes
2899,Marketing,42,48570,9,50.0,71.5,No
2900,Marketing,41,47925,5,52.6,92.4,No
2901,HR,29,43896,4,44.9,61.1,No
2902,IT,52,42014,4,51.6,56.7,Yes
2903,Operations,50,77061,7,42.3,56.4,No
2904,Operations,30,56496,5,45.3,60.7,Yes
2905,HR,36,53136,5,47.9,70.4,Yes
2906,IT,51,49049,2,47.7,40.3,Yes
2907,Finance,47,60146,7,33.9,46.5,No
2908,HR,31,69443,2,40.9,68.4,No
2909,HR,50,63679,7,45.3,70.6,Yes
2910,Operations,37,66059,3,48.1,60.2,No
2911,HR,57,47961,6,50.4,71.8,No
2912,HR,41,54950,7,45.2,42.2,No
2913,HR,58,48119,4,53.9,53.8,Yes
2914,Operations,43,56284,6,42.7,53.5,Yes
2915,Finance,28,70271,3,51.9,51.8,No
2916,Finance,44,60272,6,43.8,77.5,No
2917,HR,50,74520,6,37.7,79.3,Yes
2918,Operations,37,51537,7,65.9,31.3,Yes
2919,Finance,59,45316,7,49.0,35.3,Yes
2920,Finance,49,61145,8,30.3,66.9,No
2921,Finance,59,56426,4,52.2,56.0,Yes
2922,Operations,52,58872,3,46.3,63.0,No
2923,Operations,35,57078,6,51.9,69.8,Yes
2924,HR,54,49186,3,49.3,91.6,Yes
2925,Marketing,30,57348,6,38.9,63.9,Yes
2926,Finance,48,66680,4,52.4,77.9,Yes
2927,Marketing,45,67913,5,39.7,58.5,Yes
2928,Operations,34,49125,4,38.5,71.9,No
2929,Operations,47,57772,6,42.3,75.6,Yes
2930,Operations,50,72725,6,36.7,57.3,Yes
2931,Marketing,49,49385,10,49.0,54.8,Yes
2932,Operations,49,47206,5,61.7,57.8,No
2933,HR,29,64532,3,36.2,78.0,Yes
2934,Operations,44,62427,7,56.0,75.9,Yes
2935,IT,50,44956,3,40.2,27.6,No
2936,Marketing,26,38206,4,40.3,58.7,No
2937,IT,28,57538,4,35.9,71.5,Yes
2938,Operations,57,49976,3,47.7,88.4,Yes
2939,HR,48,34791,10,34.4,63.5,Yes
2940,Finance,23,46753,5,41.2,70.6,Yes
2941,Operations,46,62231,7,53.9,66.5,No
2942,HR,30,53183,7,57.5,57.2,No
2943,Marketing,48,73793,5,37.4,44.8,No
2944,IT,22,29953,4,42.6,46.2,No
2945,IT,44,71055,6,43.9,76.8,Yes
2946,IT,31,50873,4,33.2,66.8,No
2947,Marketing,46,49138,3,40.4,53.9,No
2948,HR,24,36385,5,39.9,43.6,No
2949,Marketing,27,60580,5,48.9,76.6,Yes
2950,IT,27,33078,3,47.0,50.1,Yes
2951,Operations,23,64814,5,46.0,75.1,No
2952,Finance,39,36839,4,43.3,63.0,No
2953,Marketing,44,38731,8,55.5,64.4,Yes
2954,Marketing,23,40705,1,44.8,91.3,No
2955,HR,33,46408,4,52.9,33.5,No
2956,HR,43,66304,4,49.7,51.8,No
2957,Marketing,58,73047,4,46.2,89.0,No
2958,IT,41,47648,7,52.1,79.0,No
2959,Finance,45,54441,2,42.5,61.4,No
2960,HR,41,60879,1,37.8,93.0,Yes
2961,IT,22,51048,5,44.8,80.1,No
2962,Operations,22,60409,7,57.0,57.2,No
2963,HR,38,54951,4,46.7,48.9,No
2964,IT,22,51958,7,41.0,86.0,No
2965,IT,51,37962,11,38.5,52.8,Yes
2966,Finance,24,56788,3,32.8,68.7,Yes
2967,Finance,32,66500,4,38.4,87.5,Yes
2968,Operations,45,45660,3,47.4,67.7,Yes
2969,IT,43,31380,5,43.1,65.2,No
2970,IT,47,51165,3,46.8,39.9,Yes
2971,Finance,34,73117,9,37.7,80.0,Yes
2972,HR,22,69543,6,53.2,37.7,No
2973,HR,45,48034,6,51.0,85.3,Yes
2974,Marketing,31,60466,6,40.5,39.7,Yes
2975,Finance,56,62362,9,33.7,52.6,Yes
2976,Marketing,45,72884,6,47.0,82.5,No
2977,Finance,49,36393,10,29.3,86.7,Yes
2978,Operations,57,42174,8,34.5,66.4,Yes
2979,IT,37,30882,3,41.8,59.6,Yes
2980,Operations,37,46859,7,37.9,67.3,No
2981,Finance,38,67795,0,55.4,35.5,No
2982,IT,36,48283,2,42.4,81.4,Yes
2983,HR,37,39301,3,48.9,55.7,No
2984,HR,36,57719,6,27.6,61.2,Yes
2985,Marketing,55,58028,5,30.7,66.3,Yes
2986,Finance,32,42795,6,39.6,69.2,Yes
2987,Finance,22,48927,3,46.7,71.7,No
2988,HR,36,56806,6,34.8,83.4,Yes
2989,Operations,47,63951,4,47.9,84.1,No
2990,IT,25,47213,5,55.8,64.5,No
2991,Operations,26,45484,7,38.7,76.0,No
2992,Operations,56,77950,8,44.9,78.1,Yes
2993,HR,34,51711,5,42.8,38.9,No
2994,HR,31,57993,4,41.6,58.4,Yes
2995,HR,32,62780,8,47.5,51.4,Yes
2996,Marketing,39,33557,7,45.1,65.4,Yes
2997,Operations,55,54777,2,43.5,83.8,Yes
2998,Finance,44,35251,3,46.1,76.7,No
2999,IT,28,53430,7,51.9,77.3,Yes
3000,Marketing,24,71477,4,49.8,59.1,Yes
3001,Finance,33,43018,6,31.0,59.1,Yes
3002,Operations,28,35002,8,37.9,55.9,No
3003,HR,47,77652,4,49.7,51.6,No
3004,Operations,54,41235,2,65.7,73.6,Yes
3005,IT,58,37017,8,39.8,56.8,No
3006,Marketing,36,74428,9,33.0,45.5,No
3007,Marketing,23,40762,2,63.2,69.3,No
3008,IT,28,74738,2,55.1,66.0,No
3009,Finance,53,58289,6,54.6,69.5,Yes
3010,Finance,25,70407,3,45.9,86.7,No
3011,Marketing,41,57232,8,44.6,65.4,No
3012,Marketing,57,67956,4,43.9,55.4,No
3013,HR,53,43978,4,51.1,55.3,No
3014,Finance,49,47636,8,55.0,50.6,No
3015,IT,34,29613,5,46.3,53.5,No
3016,Finance,22,66661,2,51.2,46.2,No
3017,HR,56,60034,6,56.1,66.8,Yes
3018,Marketing,51,42912,3,52.5,54.9,No
3019,Marketing,57,34013,10,49.7,66.9,Yes
3020,HR,46,58381,6,39.2,59.6,No
3021,IT,37,75111,5,39.8,63.4,Yes
3022,Marketing,40,53344,6,31.2,91.3,No
3023,Operations,22,47098,3,48.1,82.2,Yes
3024,Marketing,26,43755,10,45.9,41.9,Yes
3025,Operations,43,69992,2,55.2,55.9,Yes
3026,HR,45,45649,2,48.7,36.5,No
3027,HR,58,50545,4,42.4,59.0,No
3028,Marketing,57,67500,6,41.1,70.0,Yes
3029,Finance,57,62649,4,47.8,81.1,Yes
3030,Operations,25,51005,2,47.0,80.3,Yes
3031,IT,57,46612,7,59.6,69.8,Yes
3032,Marketing,39,72586,5,44.1,51.0,No
3033,IT,37,41603,9,48.9,77.7,Yes
3034,Marketing,39,52476,5,58.1,65.7,No
3035,Finance,43,36929,8,43.8,67.8,Yes
3036,Finance,23,69266,9,42.4,94.3,No
3037,Finance,42,49301,7,34.3,50.8,Yes
3038,Finance,57,46604,3,42.1,96.1,Yes
3039,HR,50,62939,5,48.0,92.0,No
3040,HR,47,37893,5,56.0,66.0,Yes
3041,Operations,42,62624,4,34.0,67.9,Yes
3042,IT,38,50673,4,37.8,54.4,Yes
3043,Marketing,37,40536,4,29.9,67.9,No
3044,Marketing,52,43116,5,59.4,66.4,Yes
3045,HR,30,46789,11,46.3,54.7,No
3046,Marketing,52,49671,4,41.5,54.3,No
3047,HR,35,40617,4,30.6,61.4,No
3048,Operations,58,58534,4,45.0,64.9,No
3049,IT,23,40303,4,41.8,39.3,Yes
3050,Operations,35,26618,5,30.7,81.9,No
3051,Finance,54,78035,2,42.7,57.5,No
3052,Finance,56,57375,6,54.8,60.5,No
3053,Finance,41,79113,12,42.9,67.7,No
3054,Operations,23,42476,6,54.4,61.0,No
3055,Marketing,40,60757,6,57.5,82.1,Yes
3056,IT,58,65735,7,42.9,60.7,No
3057,Finance,39,52727,6,44.3,56.3,No
3058,Finance,37,37666,6,49.0,74.3,No
3059,Finance,25,51826,4,53.2,76.4,No
3060,IT,33,62516,7,56.4,100.0,Yes
3061,Finance,50,62058,4,57.1,36.6,No
3062,IT,28,54980,6,39.1,66.1,Yes
3063,Finance,35,65767,4,56.6,75.2,Yes
3064,Operations,33,65201,4,49.1,51.4,Yes
3065,Operations,56,48715,7,40.8,86.1,Yes
3066,IT,26,36754,2,35.8,54.7,Yes
3067,Operations,38,57285,2,38.6,66.8,No
3068,IT,53,46040,10,47.9,81.3,Yes
3069,Operations,31,56724,6,41.1,48.6,No
3070,Operations,38,71146,4,47.9,63.0,Yes
3071,IT,26,60249,4,36.0,76.5,No
3072,Marketing,30,70555,3,39.0,67.3,Yes
3073,Operations,54,42862,2,44.3,75.0,No
3074,Finance,57,68049,2,43.6,77.0,Yes
3075,Marketing,57,75119,6,34.8,57.1,No
3076,IT,39,55771,3,40.0,89.3,Yes
3077,Marketing,30,82864,3,31.0,52.4,Yes
3078,HR,50,44710,0,45.5,85.4,No
3079,HR,35,47333,7,57.2,70.3,Yes
3080,Operations,46,62799,4,38.9,55.8,No
3081,Operations,36,55653,5,37.4,52.1,Yes
3082,Finance,27,46085,3,52.9,69.2,Yes
3083,Marketing,50,62429,4,35.6,61.7,Yes
3084,HR,36,59266,5,53.0,72.3,No
3085,Operations,50,47964,3,35.4,61.6,No
3086,Marketing,25,57268,3,42.2,66.1,No
3087,Operations,39,64108,4,43.1,72.7,No
3088,Operations,37,47698,5,50.6,64.1,Yes
3089,HR,32,61203,5,60.0,61.1,Yes
3090,HR,35,44595,2,42.2,70.3,No
3091,Operations,24,46914,4,44.9,59.5,Yes
3092,IT,59,68339,6,31.3,75.1,No
3093,Operations,39,62364,6,44.7,71.8,Yes
3094,Operations,41,32357,10,54.2,75.5,Yes
3095,Finance,46,50509,3,63.9,75.4,Yes
3096,Finance,59,60876,6,42.1,61.3,Yes
3097,Finance,34,56666,5,50.7,35.0,No
3098,IT,25,62418,5,54.3,62.6,Yes
3099,IT,35,56391,5,33.5,68.6,Yes
3100,Operations,54,53408,1,56.3,63.2,Yes
3101,Finance,49,53042,9,38.5,54.2,Yes
3102,IT,58,68094,6,47.1,83.6,Yes
3103,HR,29,63339,2,34.9,53.0,No
3104,Operations,55,59856,2,42.1,54.8,No
3105,Marketing,26,56065,10,31.5,58.3,No
3106,Operations,26,48414,6,47.1,60.6,No
3107,Marketing,52,51318,4,57.3,56.3,No
3108,Finance,30,67776,3,45.3,64.7,No
3109,Marketing,53,66646,7,33.5,66.6,Yes
3110,Finance,54,47217,7,42.3,50.6,Yes
3111,HR,24,56199,9,46.7,48.3,Yes
3112,Marketing,51,60981,7,43.8,75.8,No
3113,Operations,33,60198,6,50.4,64.3,Yes
3114,Finance,50,60105,5,61.1,80.0,Yes
3115,Operations,24,41655,5,44.5,74.6,No
3116,IT,47,40942,5,44.0,60.6,Yes
3117,Finance,51,69042,4,39.2,71.5,No
3118,Marketing,30,73108,5,53.2,76.2,Yes
3119,Finance,47,37221,6,60.3,53.0,No
3120,Operations,23,54666,8,43.5,42.0,No
3121,HR,24,64768,5,47.0,50.7,Yes
3122,Finance,25,28554,2,46.3,73.6,Yes
3123,Marketing,46,42119,3,38.9,90.9,Yes
3124,IT,34,53893,5,50.9,64.5,No
3125,HR,56,47833,5,44.7,84.1,Yes
3126,IT,44,57509,3,46.8,78.7,No
3127,Finance,30,72645,5,52.7,54.5,No
3128,Operations,23,44766,3,42.4,64.0,Yes
3129,Operations,52,55603,10,45.8,74.6,No
3130,Marketing,23,50862,6,39.2,47.4,Yes
3131,Operations,53,56636,3,36.3,77.7,No
3132,HR,39,55069,3,46.0,81.1,Yes
3133,Operations,34,86646,7,46.7,77.2,Yes
3134,Marketing,26,72874,5,52.4,63.2,No
3135,Finance,31,36028,8,38.9,72.3,No
3136,Finance,46,44198,5,36.6,79.7,No
3137,Operations,55,45665,8,59.2,42.9,No
3138,IT,58,40188,6,46.0,29.0,No
3139,Finance,51,38579,6,34.0,72.7,Yes
3140,Operations,28,52859,8,44.6,56.0,Yes
3141,Marketing,27,46123,8,39.7,67.7,No
3142,Operations,24,44310,6,47.9,68.0,No
3143,Finance,34,79245,5,41.7,83.4,Yes
3144,Marketing,24,46949,3,54.9,67.6,No
3145,Operations,47,49681,5,34.6,73.0,Yes
3146,HR,45,63897,4,55.2,72.0,Yes
3147,Marketing,27,49641,5,50.9,76.9,No
3148,HR,33,41011,3,47.6,56.5,Yes
3149,IT,57,51904,4,53.3,69.6,No
3150,Marketing,23,79104,6,54.7,30.0,No
3151,HR,32,49222,12,45.0,55.5,No
3152,Finance,55,44058,5,58.0,80.3,No
3153,Finance,47,60042,8,49.9,45.1,Yes
3154,IT,39,51329,9,40.6,46.7,No
3155,Marketing,42,87867,5,34.2,74.8,Yes
3156,Marketing,57,45557,6,53.6,55.8,No
3157,Marketing,43,75804,6,45.0,83.8,Yes
3158,IT,51,68960,0,30.7,66.1,Yes
3159,Marketing,51,50423,5,47.7,87.8,No
3160,Finance,29,54957,4,42.9,90.5,Yes
3161,HR,55,42641,2,39.6,84.1,Yes
3162,Finance,30,48538,6,53.1,57.3,Yes
3163,Finance,41,50338,5,38.7,48.2,No
3164,HR,46,56894,4,41.4,84.1,Yes
3165,Finance,40,38047,6,43.3,64.8,Yes
3166,IT,26,58737,3,53.1,68.0,Yes
3167,HR,32,53249,10,35.6,82.2,Yes
3168,Finance,36,59777,6,39.9,48.2,No
3169,Operations,29,61567,5,48.4,73.8,No
3170,Finance,40,52288,6,49.0,57.6,No
3171,IT,44,60858,4,36.0,76.9,No
3172,Marketing,48,53953,5,41.8,70.8,Yes
3173,Finance,53,63921,3,44.1,78.2,No
3174,Marketing,47,58793,5,47.3,58.6,No
3175,Operations,48,57172,4,43.3,54.4,Yes
3176,Finance,40,53770,3,57.3,65.0,No
3177,HR,50,70549,6,44.2,56.3,No
3178,Marketing,54,59862,4,57.1,55.6,Yes
3179,Operations,40,39142,3,41.3,54.5,No
3180,HR,58,49336,5,32.2,74.5,Yes
3181,HR,40,52256,4,65.1,94.3,No
3182,HR,54,54986,1,44.3,76.9,Yes
3183,HR,37,57120,3,48.0,75.5,Yes
3184,Finance,44,43669,5,33.4,75.1,Yes
3185,Finance,28,54184,6,47.1,51.3,Yes
3186,Finance,47,51230,3,51.6,75.4,No
3187,Operations,53,68016,5,35.8,38.0,No
3188,Operations,33,43059,3,43.9,70.6,No
3189,Operations,29,54791,7,44.5,76.0,No
3190,IT,26,46775,5,34.8,77.2,No
3191,Operations,49,77355,4,58.0,74.8,Yes
3192,Finance,26,70079,9,23.6,46.3,No
3193,Finance,47,35291,2,27.9,55.4,Yes
3194,IT,26,45445,2,45.9,82.6,No
3195,IT,43,65451,6,37.0,70.5,No
3196,Operations,36,60487,12,50.4,69.7,No
3197,Marketing,34,60111,2,42.2,57.0,Yes
3198,IT,49,57290,6,48.2,48.5,No
3199,HR,54,66414,3,34.1,54.0,No
3200,Finance,44,64371,6,41.8,44.2,Yes
3201,HR,54,51513,9,41.5,73.3,No
3202,Finance,39,40608,4,63.8,21.0,No
3203,Finance,51,34719,5,41.4,54.1,No
3204,IT,47,53756,5,26.7,94.6,Yes
3205,IT,37,32921,2,53.8,61.8,Yes
3206,HR,34,58011,4,43.0,53.4,No
3207,Finance,54,51303,7,47.2,98.5,No
3208,HR,47,78326,5,42.2,58.9,No
3209,Marketing,22,59117,5,34.8,94.8,Yes
3210,HR,59,54649,6,55.5,60.8,Yes
3211,Operations,23,35605,5,37.2,78.7,No
3212,HR,27,39852,3,33.1,99.4,Yes
3213,Operations,59,63176,5,48.8,67.2,No
3214,Operations,45,51242,6,46.2,59.9,Yes
3215,Operations,39,85424,5,53.6,75.7,Yes
3216,Marketing,48,54003,5,47.2,50.2,No
3217,HR,29,57027,9,44.4,83.9,Yes
3218,HR,49,39197,6,52.3,55.4,Yes
3219,Marketing,31,66369,4,31.8,41.9,No
3220,Finance,38,43891,5,43.5,63.5,No
3221,IT,50,61292,7,37.4,58.5,No
3222,HR,27,64741,6,47.0,28.2,No
3223,IT,35,56142,6,51.5,65.2,No
3224,Marketing,43,76083,4,47.2,48.7,Yes
3225,Finance,27,47671,6,50.7,58.3,No
3226,Finance,47,75106,5,54.9,48.6,Yes
3227,Finance,33,39748,7,49.0,75.0,No
3228,Marketing,56,64588,7,50.9,64.8,No
3229,Operations,35,53291,2,60.0,43.2,Yes
3230,Operations,43,46502,9,66.1,86.2,No
3231,IT,44,35064,7,43.7,69.7,Yes
3232,Operations,28,51871,6,37.5,57.6,Yes
3233,Operations,46,51114,4,24.4,53.7,No
3234,Finance,34,57074,5,60.4,64.1,No
3235,Finance,42,63697,3,40.5,46.1,Yes
3236,IT,31,45298,3,48.7,84.8,Yes
3237,HR,30,76099,8,50.3,82.1,Yes
3238,IT,36,48537,4,51.4,60.2,No
3239,IT,23,62226,5,43.0,59.2,No
3240,Marketing,46,56082,6,51.4,51.8,Yes
3241,Marketing,34,52615,4,49.3,69.1,Yes
3242,IT,55,55480,4,39.6,69.2,Yes
3243,IT,55,43716,4,58.0,75.8,No
3244,IT,56,50349,4,50.4,69.4,No
3245,Operations,59,38922,6,34.7,51.7,No
3246,Marketing,24,48408,4,42.0,54.2,No
3247,IT,27,49399,5,41.8,67.2,Yes
3248,Finance,40,65142,5,40.4,54.6,Yes
3249,Finance,24,51016,7,49.9,85.7,Yes
3250,Operations,39,49623,2,55.3,64.8,No
3251,Operations,30,57640,2,36.2,43.4,Yes
3252,HR,33,57170,6,42.1,63.6,Yes
3253,HR,26,47907,4,54.2,62.1,No
3254,HR,24,59730,5,38.3,85.3,No
3255,Operations,32,52856,2,39.3,65.7,Yes
3256,Operations,51,47888,3,27.0,74.0,No
3257,Operations,25,49054,5,51.1,62.8,Yes
3258,Finance,26,66392,7,46.6,80.4,Yes
3259,Operations,22,49414,6,42.3,84.8,Yes
3260,Finance,48,58133,8,32.2,51.3,No
3261,HR,49,39611,2,42.3,56.2,Yes
3262,HR,50,68383,4,29.6,61.8,Yes
3263,HR,39,48004,6,43.6,78.8,Yes
3264,IT,33,59803,7,60.4,55.4,Yes
3265,IT,34,51981,4,46.6,31.7,No
3266,Marketing,23,59666,7,54.9,77.1,Yes
3267,Marketing,58,60321,6,55.4,53.4,No
3268,Marketing,37,53264,10,40.8,60.0,Yes
3269,IT,45,32608,9,49.9,59.2,No
3270,IT,56,68092,4,23.2,33.8,No
3271,Marketing,43,53321,4,47.2,47.3,Yes
3272,Marketing,57,59416,2,53.6,77.9,Yes
3273,Operations,32,63300,6,49.2,64.5,No
3274,Marketing,50,49513,3,42.1,79.3,Yes
3275,Operations,56,61205,8,55.0,89.3,No
3276,Finance,36,46028,5,54.1,40.5,No
3277,IT,52,59650,3,44.6,60.0,No
3278,Marketing,37,55236,6,56.9,63.3,No
3279,IT,31,49930,2,49.1,87.7,No
3280,IT,53,55563,7,32.1,48.8,Yes
3281,IT,23,42337,3,47.6,69.9,Yes
3282,Finance,45,58708,4,39.3,84.3,Yes
3283,HR,44,59953,4,49.0,78.4,No
3284,Marketing,23,59147,12,20.0,72.7,No
3285,HR,59,73026,5,57.8,54.2,Yes
3286,HR,52,53860,6,53.9,81.3,No
3287,HR,47,54686,2,57.7,40.9,Yes
3288,IT,50,40956,8,44.9,72.5,Yes
3289,Operations,24,73869,10,54.2,39.0,No
3290,IT,35,37022,1,46.7,91.8,No
3291,IT,46,57742,2,37.1,47.8,No
3292,HR,22,47622,4,38.5,58.1,No
3293,IT,24,55747,8,42.2,90.0,No
3294,HR,47,39303,5,55.0,71.7,Yes
3295,Operations,39,65699,5,54.7,54.1,Yes
3296,Marketing,30,43537,3,39.8,66.8,Yes
3297,HR,59,68995,6,50.7,69.4,No
3298,Operations,44,43868,5,45.1,71.3,Yes
3299,Marketing,42,66702,8,37.4,61.8,Yes
3300,Finance,22,45028,4,35.5,60.2,Yes
3301,HR,42,47624,3,43.2,75.3,Yes
3302,HR,48,54977,4,52.5,61.2,Yes
3303,Finance,27,44824,3,40.9,48.9,Yes
3304,Finance,57,44471,2,51.3,60.3,No
3305,HR,49,44963,1,47.5,64.7,Yes
3306,Finance,38,58826,4,31.9,70.2,No
3307,IT,24,54994,8,61.1,67.9,No
3308,Marketing,33,55631,5,54.6,45.2,No
3309,Marketing,33,51104,3,33.7,72.5,Yes
3310,Marketing,23,61584,3,48.2,61.9,Yes
3311,IT,43,67600,6,56.8,56.6,Yes
3312,Finance,44,61907,5,48.3,79.0,No
3313,Operations,51,52492,1,41.7,54.2,Yes
3314,Finance,26,40350,5,44.0,91.8,No
3315,HR,30,31275,2,43.0,90.3,No
3316,Marketing,42,54221,4,43.9,80.1,Yes
3317,Finance,32,31081,8,54.0,54.9,Yes
3318,Operations,26,52608,1,48.8,73.6,No
3319,HR,56,71831,7,38.1,69.0,No
3320,IT,48,41158,6,42.8,54.2,No
3321,IT,23,39566,1,41.8,81.0,Yes
3322,Operations,45,62643,5,47.3,65.0,No
3323,HR,52,25000,10,36.1,28.2,Yes
3324,Marketing,54,59581,7,32.9,87.2,Yes
3325,Finance,51,72622,6,37.6,87.6,Yes
3326,HR,58,44530,6,32.5,64.0,No
3327,IT,49,42469,4,32.8,74.3,Yes
3328,Operations,52,62080,6,54.8,70.2,No
3329,Operations,32,40951,5,44.0,57.9,Yes
3330,Finance,44,64729,4,48.0,100.0,No
3331,Operations,23,41928,8,45.5,55.7,Yes
3332,Operations,48,76220,7,45.9,65.8,Yes
3333,HR,56,62947,3,47.4,48.2,No
3334,Marketing,23,55456,10,49.7,77.8,Yes
3335,Finance,58,75529,4,48.0,75.4,No
3336,HR,42,67378,4,67.3,77.9,Yes
3337,Marketing,26,59423,7,36.8,46.7,No
3338,HR,42,32641,5,36.5,69.1,Yes
3339,HR,50,46582,5,40.6,70.9,No
3340,Operations,41,68024,5,34.4,45.3,Yes
3341,Marketing,59,39398,2,42.7,70.9,Yes
3342,Finance,41,45811,3,37.3,55.3,No
3343,Finance,46,42734,4,45.7,60.5,No
3344,Marketing,23,59828,2,45.6,73.7,Yes
3345,Operations,53,66563,2,34.6,68.0,Yes
3346,IT,47,66575,4,51.1,53.9,No
3347,HR,27,44766,1,38.6,48.0,No
3348,Operations,24,59663,1,37.5,62.5,Yes
3349,Marketing,54,44201,5,48.5,68.4,No
3350,HR,22,52473,3,45.0,65.2,No
3351,Finance,26,61242,3,45.0,63.1,Yes
3352,IT,34,67736,5,37.1,61.5,No
3353,Finance,40,29207,4,36.1,86.5,No
3354,Marketing,33,56183,3,51.4,67.8,No
3355,HR,46,71887,0,44.4,68.0,No
3356,Marketing,56,57786,7,46.8,61.7,Yes
3357,HR,33,55991,6,46.2,58.6,No
3358,Operations,51,48243,5,50.4,93.2,No
3359,IT,26,71569,5,44.5,73.4,Yes
3360,Operations,55,48798,4,43.1,76.7,Yes
3361,Operations,43,53798,7,50.7,53.0,No
3362,Marketing,34,49357,8,62.9,79.8,Yes
3363,IT,24,56298,3,35.1,50.0,Yes
3364,HR,41,72107,4,40.6,70.0,No
3365,HR,52,44126,6,47.3,66.7,Yes
3366,Finance,26,56350,4,27.6,84.8,No
3367,HR,45,59692,5,53.9,57.5,Yes
3368,Marketing,54,45252,6,51.4,73.4,Yes
3369,Operations,29,54291,2,45.2,70.9,No
3370,Operations,45,77216,11,48.7,53.5,Yes
3371,Operations,41,33778,5,57.1,73.1,No
3372,IT,37,49945,5,47.3,62.8,Yes
3373,HR,33,58006,5,34.9,64.4,No
3374,Marketing,34,50488,3,52.7,59.5,No
3375,IT,46,89634,4,52.4,65.9,Yes
3376,Finance,53,61584,8,46.7,65.6,No
3377,Marketing,45,42467,6,65.9,72.9,No
3378,Marketing,30,26958,6,44.2,69.8,No
3379,Marketing,44,59083,7,30.6,78.2,Yes
3380,Operations,34,45932,5,47.1,77.4,No
3381,Marketing,53,70466,8,46.2,87.5,Yes
3382,HR,36,51701,5,62.8,75.3,No
3383,Marketing,57,48179,2,47.9,67.2,Yes
3384,Operations,26,47977,1,43.1,82.0,Yes
3385,Marketing,43,66838,6,35.0,66.9,Yes
3386,Finance,37,59986,8,59.5,69.3,Yes
3387,Finance,31,76071,6,26.7,27.2,Yes
3388,Operations,45,52418,4,48.8,51.5,No
3389,HR,39,65347,6,28.9,75.5,No
3390,HR,39,65552,4,42.7,85.1,Yes
3391,IT,28,63085,2,42.2,73.1,Yes
3392,Operations,25,48881,2,39.5,74.1,No
3393,Marketing,47,60680,2,42.0,75.1,Yes
3394,Operations,26,53833,7,46.1,65.5,Yes
3395,IT,37,53517,4,41.3,50.9,No
3396,Operations,56,45330,6,44.1,74.6,Yes
3397,Operations,47,29555,5,39.4,46.4,Yes
3398,IT,39,69980,4,43.1,72.4,Yes
3399,HR,50,60178,2,52.8,86.3,Yes
3400,Marketing,44,38881,6,41.3,69.3,No
3401,IT,35,63612,5,57.5,72.9,Yes
3402,Finance,36,70217,3,52.8,81.3,No
3403,HR,54,64332,5,51.6,62.8,No
3404,Finance,46,44300,1,45.1,87.4,Yes
3405,HR,42,46216,4,37.4,80.4,Yes
3406,Marketing,38,48425,6,45.8,67.0,Yes
3407,Marketing,44,65333,1,59.1,32.0,No
3408,Operations,38,60747,5,38.4,63.5,No
3409,Finance,35,88483,4,47.4,63.3,Yes
3410,HR,50,35309,7,37.7,69.9,No
3411,Marketing,41,54368,8,41.8,86.9,Yes
3412,IT,51,31866,3,47.4,80.3,No
3413,Marketing,40,62159,4,47.9,68.4,No
